game_id,player_id,player_name,team_id,team_name,minutes,starter,position,jersey,didNotPlay
mock_400000126,mock_0253,Jimmy Herro,1610612749,Milwaukee Bucks,17.1,False,SF,89,False
mock_400000126,mock_0017,Darius Jokic,1610612749,Milwaukee Bucks,20.1,False,SF,10,False
mock_400000126,mock_0350,Ja George,1610612749,Milwaukee Bucks,6.2,False,SF,4,False
mock_400000126,mock_0200,Anthony George,1610612749,Milwaukee Bucks,0.0,False,SG,93,True
mock_400000126,mock_0165,Jayson Young,1610612749,Milwaukee Bucks,0.0,False,PF,53,True
mock_400000126,mock_0223,Zion Mitchell,1610612755,Philadelphia 76ers,35.1,True,C,36,False
mock_400000126,mock_0262,Paul Ingram,1610612755,Philadelphia 76ers,30.7,True,PF,11,False
mock_400000126,mock_0233,Zion Ingram,1610612755,Philadelphia 76ers,37.5,True,PG,19,False
mock_400000126,mock_0409,Ja Butler,1610612755,Philadelphia 76ers,32.3,True,PF,34,False
mock_400000126,mock_0137,Damian Morant,1610612755,Philadelphia 76ers,34.1,True,C,38,False
mock_400000126,mock_0408,Jimmy Garland,1610612755,Philadelphia 76ers,21.5,False,PF,62,False
mock_400000126,mock_0291,Paul Curry,1610612755,Philadelphia 76ers,19.4,False,SF,95,False
mock_400000126,mock_0206,Kawhi Tatum,1610612755,Philadelphia 76ers,17.4,False,PG,63,False
mock_400000126,mock_0098,Darius Harden,1610612755,Philadelphia 76ers,12.0,False,SG,33,False
mock_400000126,mock_0177,Brandon George,1610612755,Philadelphia 76ers,0.0,False,SG,59,False
mock_400000126,mock_0058,Nikola James,1610612755,Philadelphia 76ers,0.0,False,PG,90,True
mock_400000126,mock_0134,Paul Tatum,1610612755,Philadelphia 76ers,0.0,False,PF,89,True
mock_400000127,mock_0038,LeBron Garland,1610612758,Sacramento Kings,38.4,True,PG,87,False
mock_400000127,mock_0321,Devin Williamson,1610612758,Sacramento Kings,35.3,True,SF,89,False
mock_400000127,mock_0275,Brandon Morant,1610612758,Sacramento Kings,38.9,True,SG,90,False
mock_400000127,mock_0238,Jimmy Embiid,1610612758,Sacramento Kings,35.3,True,C,54,False
mock_400000127,mock_0029,Brandon Butler,1610612758,Sacramento Kings,32.3,True,SG,33,False
mock_400000127,mock_0039,Trae Doncic,1610612758,Sacramento Kings,22.1,False,SF,14,False
mock_400000127,mock_0195,Zion Curry,1610612758,Sacramento Kings,22.2,False,SF,68,False
mock_400000127,mock_0376,Brandon Williamson,1610612758,Sacramento Kings,15.5,False,C,91,False
mock_400000127,mock_0205,Jimmy Williamson,1610612758,Sacramento Kings,0.0,False,C,85,False
mock_400000127,mock_0361,LeBron Doncic,1610612758,Sacramento Kings,0.0,False,SG,16,True
mock_400000127,mock_0125,Luka Curry,1610612758,Sacramento Kings,0.0,False,PG,76,True
mock_400000127,mock_0194,Tyler Embiid,1610612748,Miami Heat,35.0,True,C,15,False
mock_400000127,mock_0252,Zion Embiid,1610612748,Miami Heat,36.4,True,PF,15,False
mock_400000127,mock_0394,Devin Young,1610612748,Miami Heat,36.8,True,SF,14,False
mock_400000127,mock_0449,Donovan Davis,1610612748,Miami Heat,37.0,True,PG,57,False
mock_400000127,mock_0296,Donovan Butler,1610612748,Miami Heat,36.5,True,PG,92,False
mock_400000127,mock_0322,Joel James,1610612748,Miami Heat,17.2,False,PF,35,False
mock_400000127,mock_0092,Zion Harden,1610612748,Miami Heat,22.3,False,PG,68,False
mock_400000127,mock_0035,Damian Garland,1610612748,Miami Heat,17.1,False,PF,76,False
mock_400000127,mock_0149,Kawhi Jokic,1610612748,Miami Heat,0.0,False,SG,83,True
mock_400000127,mock_0086,Ja Durant,1610612748,Miami Heat,0.0,False,PF,84,True
mock_400000128,mock_0445,Kevin Morant,1610612737,Atlanta Hawks,34.0,True,C,64,False
mock_400000128,mock_0089,Luka Leonard,1610612737,Atlanta Hawks,33.4,True,SG,85,False
mock_400000128,mock_0313,Anthony Jokic,1610612737,Atlanta Hawks,40.8,True,PF,81,False
mock_400000128,mock_0187,James Williamson,1610612737,Atlanta Hawks,32.7,True,SG,59,False
mock_400000128,mock_0145,Giannis Davis,1610612737,Atlanta Hawks,38.8,True,PG,5,False
mock_400000128,mock_0191,LeBron Embiid,1610612737,Atlanta Hawks,14.0,False,C,86,False
mock_400000128,mock_0225,Devin Lillard,1610612737,Atlanta Hawks,20.3,False,SF,1,False
mock_400000128,mock_0021,Luka Herro,1610612737,Atlanta Hawks,19.5,False,PG,77,False
mock_400000128,mock_0199,Devin Ingram,1610612737,Atlanta Hawks,6.5,False,PF,90,False
mock_400000128,mock_0127,Ja Mitchell,1610612737,Atlanta Hawks,0.0,False,PG,49,False
mock_400000128,mock_0082,Stephen Mitchell,1610612737,Atlanta Hawks,0.0,False,PG,23,True
mock_400000128,mock_0269,LeBron Garland,1610612737,Atlanta Hawks,0.0,False,C,59,True
mock_400000128,mock_0413,Darius Embiid,1610612747,Los Angeles Lakers,32.9,True,PG,28,False
mock_400000128,mock_0387,Devin Davis,1610612747,Los Angeles Lakers,35.0,True,C,7,False
mock_400000128,mock_0289,Jimmy Tatum,1610612747,Los Angeles Lakers,40.0,True,SG,89,False
mock_400000128,mock_0022,Brandon Lillard,1610612747,Los Angeles Lakers,32.3,True,C,93,False
mock_400000128,mock_0018,Nikola Harden,1610612747,Los Angeles Lakers,26.9,True,PF,35,False
mock_400000128,mock_0245,Stephen Jokic,1610612747,Los Angeles Lakers,18.8,False,SF,90,False
mock_400000128,mock_0285,LeBron Embiid,1610612747,Los Angeles Lakers,22.3,False,SF,75,False
mock_400000128,mock_0355,Giannis Harden,1610612747,Los Angeles Lakers,13.9,False,PF,11,False
mock_400000128,mock_0107,LeBron Harden,1610612747,Los Angeles Lakers,18.1,False,PG,88,False
mock_400000128,mock_0158,Nikola Ingram,1610612747,Los Angeles Lakers,0.0,False,SF,98,True
mock_400000128,mock_0062,Trae Davis,1610612747,Los Angeles Lakers,0.0,False,C,73,True
mock_400000129,mock_0346,James Jokic,1610612750,Minnesota Timberwolves,32.7,True,C,17,False
mock_400000129,mock_0011,Jayson Harden,1610612750,Minnesota Timberwolves,35.3,True,PG,48,False
mock_400000129,mock_0435,Ja Davis,1610612750,Minnesota Timberwolves,37.3,True,PG,22,False
mock_400000129,mock_0366,Anthony George,1610612750,Minnesota Timberwolves,31.0,True,C,14,False
mock_400000129,mock_0368,Devin Mitchell,1610612750,Minnesota Timberwolves,34.7,True,C,13,False
mock_400000129,mock_0365,LeBron Lillard,1610612750,Minnesota Timberwolves,22.9,False,SF,6,False
mock_400000129,mock_0354,Devin Curry,1610612750,Minnesota Timberwolves,19.6,False,PF,35,False
mock_400000129,mock_0081,Kyrie Mitchell,1610612750,Minnesota Timberwolves,14.4,False,C,20,False
mock_400000129,mock_0102,Brandon Doncic,1610612750,Minnesota Timberwolves,0.0,False,C,62,True
mock_400000129,mock_0118,Stephen Irving,1610612750,Minnesota Timberwolves,0.0,False,SG,25,True
mock_400000129,mock_0194,Tyler Embiid,1610612748,Miami Heat,41.2,True,C,15,False
mock_400000129,mock_0243,Damian James,1610612748,Miami Heat,37.0,True,PF,57,False
mock_400000129,mock_0394,Devin Young,1610612748,Miami Heat,29.5,True,SF,14,False
mock_400000129,mock_0161,Luka Tatum,1610612748,Miami Heat,37.5,True,SF,69,False
mock_400000129,mock_0449,Donovan Davis,1610612748,Miami Heat,32.9,True,PG,57,False
mock_400000129,mock_0086,Ja Durant,1610612748,Miami Heat,19.4,False,PF,84,False
mock_400000129,mock_0149,Kawhi Jokic,1610612748,Miami Heat,22.1,False,SG,83,False
mock_400000129,mock_0239,Joel Williamson,1610612748,Miami Heat,15.7,False,C,7,False
mock_400000129,mock_0406,Kevin Curry,1610612748,Miami Heat,4.7,False,SG,20,False
mock_400000129,mock_0035,Damian Garland,1610612748,Miami Heat,0.0,False,PF,76,False
mock_400000129,mock_0296,Donovan Butler,1610612748,Miami Heat,0.0,False,PG,92,True
mock_400000129,mock_0092,Zion Harden,1610612748,Miami Heat,0.0,False,PG,68,True
mock_400000130,mock_0156,Donovan George,1610612760,Oklahoma City Thunder,39.4,True,C,57,False
mock_400000130,mock_0377,Jayson Leonard,1610612760,Oklahoma City Thunder,34.6,True,C,67,False
mock_400000130,mock_0357,Stephen Tatum,1610612760,Oklahoma City Thunder,36.9,True,SG,16,False
mock_400000130,mock_0383,James Tatum,1610612760,Oklahoma City Thunder,33.3,True,PF,40,False
mock_400000130,mock_0314,Luka Butler,1610612760,Oklahoma City Thunder,34.6,True,SF,85,False
mock_400000130,mock_0356,Darius Antetokounmpo,1610612760,Oklahoma City Thunder,17.4,False,C,2,False
mock_400000130,mock_0090,Brandon Embiid,1610612760,Oklahoma City Thunder,16.6,False,PF,40,False
mock_400000130,mock_0219,Jimmy Doncic,1610612760,Oklahoma City Thunder,19.3,False,SF,32,False
mock_400000130,mock_0369,Jimmy Mitchell,1610612760,Oklahoma City Thunder,0.0,False,SG,78,True
mock_400000130,mock_0335,Darius Leonard,1610612760,Oklahoma City Thunder,0.0,False,C,46,True
mock_400000130,mock_0445,Kevin Morant,1610612737,Atlanta Hawks,32.1,True,C,64,False
mock_400000130,mock_0268,Jayson Harden,1610612737,Atlanta Hawks,34.3,True,PF,65,False
mock_400000130,mock_0331,Trae Booker,1610612737,Atlanta Hawks,35.9,True,C,64,False
mock_400000130,mock_0313,Anthony Jokic,1610612737,Atlanta Hawks,40.5,True,PF,81,False
mock_400000130,mock_0187,James Williamson,1610612737,Atlanta Hawks,31.4,True,SG,59,False
mock_400000130,mock_0191,LeBron Embiid,1610612737,Atlanta Hawks,20.6,False,C,86,False
mock_400000130,mock_0199,Devin Ingram,1610612737,Atlanta Hawks,20.8,False,PF,90,False
mock_400000130,mock_0363,Darius James,1610612737,Atlanta Hawks,10.3,False,SG,1,False
mock_400000130,mock_0082,Stephen Mitchell,1610612737,Atlanta Hawks,0.0,False,PG,23,True
mock_400000130,mock_0269,LeBron Garland,1610612737,Atlanta Hawks,0.0,False,C,59,True
mock_400000131,mock_0016,Zion Antetokounmpo,1610612757,Portland Trail Blazers,36.0,True,PG,5,False
mock_400000131,mock_0301,Brandon Herro,1610612757,Portland Trail Blazers,36.7,True,PF,69,False
mock_400000131,mock_0106,Jimmy Young,1610612757,Portland Trail Blazers,35.7,True,PF,71,False
mock_400000131,mock_0389,Darius Harden,1610612757,Portland Trail Blazers,33.7,True,PF,45,False
mock_400000131,mock_0026,Stephen Tatum,1610612757,Portland Trail Blazers,34.9,True,PF,34,False
mock_400000131,mock_0436,Brandon Irving,1610612757,Portland Trail Blazers,18.4,False,PF,96,False
mock_400000131,mock_0144,Kevin Jokic,1610612757,Portland Trail Blazers,10.6,False,SF,28,False
mock_400000131,mock_0442,Devin Mitchell,1610612757,Portland Trail Blazers,17.8,False,PG,39,False
mock_400000131,mock_0425,Kawhi James,1610612757,Portland Trail Blazers,0.0,False,SF,21,True
mock_400000131,mock_0141,Jimmy Butler,1610612757,Portland Trail Blazers,0.0,False,SG,65,True
mock_400000131,mock_0197,Donovan Ingram,1610612761,Toronto Raptors,34.5,True,SF,1,False
mock_400000131,mock_0178,Damian Curry,1610612761,Toronto Raptors,33.1,True,SF,48,False
mock_400000131,mock_0250,Anthony Doncic,1610612761,Toronto Raptors,42.1,True,SG,9,False
mock_400000131,mock_0393,Darius Irving,1610612761,Toronto Raptors,38.3,True,SG,13,False
mock_400000131,mock_0088,Luka Antetokounmpo,1610612761,Toronto Raptors,31.1,True,SF,30,False
mock_400000131,mock_0185,Giannis James,1610612761,Toronto Raptors,19.7,False,C,19,False
mock_400000131,mock_0259,Darius Doncic,1610612761,Toronto Raptors,24.1,False,C,5,False
mock_400000131,mock_0244,Tyler Morant,1610612761,Toronto Raptors,12.2,False,PF,37,False
mock_400000131,mock_0153,Nikola Harden,1610612761,Toronto Raptors,5.0,False,PF,17,False
mock_400000131,mock_0373,James Irving,1610612761,Toronto Raptors,0.0,False,PF,9,False
mock_400000131,mock_0257,Luka James,1610612761,Toronto Raptors,0.0,False,PG,29,True
mock_400000131,mock_0440,Kevin Irving,1610612761,Toronto Raptors,0.0,False,PF,80,True
mock_400000132,mock_0323,LeBron Williamson,1610612757,Portland Trail Blazers,32.4,True,PG,77,False
mock_400000132,mock_0425,Kawhi James,1610612757,Portland Trail Blazers,36.4,True,SF,21,False
mock_400000132,mock_0016,Zion Antetokounmpo,1610612757,Portland Trail Blazers,38.1,True,PG,5,False
mock_400000132,mock_0141,Jimmy Butler,1610612757,Portland Trail Blazers,39.1,True,SG,65,False
mock_400000132,mock_0108,Anthony Young,1610612757,Portland Trail Blazers,33.8,True,PG,47,False
mock_400000132,mock_0106,Jimmy Young,1610612757,Portland Trail Blazers,28.0,False,PF,71,False
mock_400000132,mock_0389,Darius Harden,1610612757,Portland Trail Blazers,9.7,False,PF,45,False
mock_400000132,mock_0026,Stephen Tatum,1610612757,Portland Trail Blazers,19.3,False,PF,34,False
mock_400000132,mock_0436,Brandon Irving,1610612757,Portland Trail Blazers,3.2,False,PF,96,False
mock_400000132,mock_0333,Joel Tatum,1610612757,Portland Trail Blazers,0.0,False,PG,59,True
mock_400000132,mock_0315,LeBron Butler,1610612757,Portland Trail Blazers,0.0,False,SF,86,True
mock_400000132,mock_0220,Nikola Harden,1610612746,LA Clippers,35.9,True,SG,40,False
mock_400000132,mock_0150,Tyler James,1610612746,LA Clippers,33.2,True,PG,99,False
mock_400000132,mock_0256,Stephen George,1610612746,LA Clippers,36.3,True,SF,77,False
mock_400000132,mock_0033,Donovan Irving,1610612746,LA Clippers,34.2,True,PG,96,False
mock_400000132,mock_0328,Jimmy Curry,1610612746,LA Clippers,31.7,True,C,46,False
mock_400000132,mock_0404,Jimmy Tatum,1610612746,LA Clippers,15.1,False,SG,47,False
mock_400000132,mock_0025,Darius Tatum,1610612746,LA Clippers,25.7,False,PG,29,False
mock_400000132,mock_0235,Nikola Harden,1610612746,LA Clippers,19.7,False,C,97,False
mock_400000132,mock_0272,Jimmy Curry,1610612746,LA Clippers,8.2,False,SG,34,False
mock_400000132,mock_0124,James Doncic,1610612746,LA Clippers,0.0,False,SG,74,False
mock_400000132,mock_0074,Kyrie Antetokounmpo,1610612746,LA Clippers,0.0,False,PF,7,True
mock_400000132,mock_0421,Kawhi Curry,1610612746,LA Clippers,0.0,False,PF,2,True
mock_400000133,mock_0158,Nikola Ingram,1610612747,Los Angeles Lakers,34.8,True,SF,98,False
mock_400000133,mock_0289,Jimmy Tatum,1610612747,Los Angeles Lakers,35.0,True,SG,89,False
mock_400000133,mock_0018,Nikola Harden,1610612747,Los Angeles Lakers,37.1,True,PF,35,False
mock_400000133,mock_0245,Stephen Jokic,1610612747,Los Angeles Lakers,38.1,True,SF,90,False
mock_400000133,mock_0285,LeBron Embiid,1610612747,Los Angeles Lakers,31.9,True,SF,75,False
mock_400000133,mock_0355,Giannis Harden,1610612747,Los Angeles Lakers,17.8,False,PF,11,False
mock_400000133,mock_0107,LeBron Harden,1610612747,Los Angeles Lakers,15.6,False,PG,88,False
mock_400000133,mock_0312,Darius Jokic,1610612747,Los Angeles Lakers,19.9,False,PF,74,False
mock_400000133,mock_0413,Darius Embiid,1610612747,Los Angeles Lakers,0.0,False,PG,28,True
mock_400000133,mock_0135,Joel Young,1610612747,Los Angeles Lakers,0.0,False,SG,24,True
mock_400000133,mock_0011,Jayson Harden,1610612750,Minnesota Timberwolves,35.0,True,PG,48,False
mock_400000133,mock_0102,Brandon Doncic,1610612750,Minnesota Timberwolves,35.5,True,C,62,False
mock_400000133,mock_0435,Ja Davis,1610612750,Minnesota Timberwolves,34.2,True,PG,22,False
mock_400000133,mock_0366,Anthony George,1610612750,Minnesota Timberwolves,34.2,True,C,14,False
mock_400000133,mock_0417,James James,1610612750,Minnesota Timberwolves,39.2,True,PF,95,False
mock_400000133,mock_0365,LeBron Lillard,1610612750,Minnesota Timberwolves,27.6,False,SF,6,False
mock_400000133,mock_0354,Devin Curry,1610612750,Minnesota Timberwolves,19.2,False,PF,35,False
mock_400000133,mock_0415,Giannis Embiid,1610612750,Minnesota Timberwolves,15.0,False,SG,98,False
mock_400000133,mock_0081,Kyrie Mitchell,1610612750,Minnesota Timberwolves,0.0,False,C,20,False
mock_400000133,mock_0368,Devin Mitchell,1610612750,Minnesota Timberwolves,0.0,False,C,13,True
mock_400000133,mock_0208,Devin Doncic,1610612750,Minnesota Timberwolves,0.0,False,SF,35,True
mock_400000134,mock_0194,Tyler Embiid,1610612748,Miami Heat,34.3,True,C,15,False
mock_400000134,mock_0243,Damian James,1610612748,Miami Heat,34.7,True,PF,57,False
mock_400000134,mock_0394,Devin Young,1610612748,Miami Heat,32.9,True,SF,14,False
mock_400000134,mock_0449,Donovan Davis,1610612748,Miami Heat,32.8,True,PG,57,False
mock_400000134,mock_0086,Ja Durant,1610612748,Miami Heat,39.3,True,PF,84,False
mock_400000134,mock_0149,Kawhi Jokic,1610612748,Miami Heat,18.1,False,SG,83,False
mock_400000134,mock_0239,Joel Williamson,1610612748,Miami Heat,18.3,False,C,7,False
mock_400000134,mock_0406,Kevin Curry,1610612748,Miami Heat,15.1,False,SG,20,False
mock_400000134,mock_0188,Tyler Doncic,1610612748,Miami Heat,14.3,False,SF,21,False
mock_400000134,mock_0296,Donovan Butler,1610612748,Miami Heat,0.0,False,PG,92,True
mock_400000134,mock_0035,Damian Garland,1610612748,Miami Heat,0.0,False,PF,76,True
mock_400000134,mock_0424,Brandon George,1610612766,Charlotte Hornets,34.7,True,SF,14,False
mock_400000134,mock_0305,Brandon Herro,1610612766,Charlotte Hornets,33.2,True,PG,56,False
mock_400000134,mock_0066,Jimmy Curry,1610612766,Charlotte Hornets,30.0,True,PG,7,False
mock_400000134,mock_0446,Kawhi Butler,1610612766,Charlotte Hornets,34.5,True,C,70,False
mock_400000134,mock_0344,Paul Harden,1610612766,Charlotte Hornets,32.7,True,SG,5,False
mock_400000134,mock_0067,Kawhi Tatum,1610612766,Charlotte Hornets,24.6,False,PG,31,False
mock_400000134,mock_0410,Giannis Mitchell,1610612766,Charlotte Hornets,24.8,False,PG,44,False
mock_400000134,mock_0044,Giannis Davis,1610612766,Charlotte Hornets,12.4,False,SF,97,False
mock_400000134,mock_0358,Zion Antetokounmpo,1610612766,Charlotte Hornets,0.0,False,PG,97,True
mock_400000134,mock_0193,Zion Herro,1610612766,Charlotte Hornets,0.0,False,SG,13,True
mock_400000135,mock_0252,Zion Embiid,1610612748,Miami Heat,32.6,True,PF,15,False
mock_400000135,mock_0243,Damian James,1610612748,Miami Heat,34.2,True,PF,57,False
mock_400000135,mock_0161,Luka Tatum,1610612748,Miami Heat,32.5,True,SF,69,False
mock_400000135,mock_0449,Donovan Davis,1610612748,Miami Heat,35.3,True,PG,57,False
mock_400000135,mock_0296,Donovan Butler,1610612748,Miami Heat,33.6,True,PG,92,False
mock_400000135,mock_0086,Ja Durant,1610612748,Miami Heat,19.7,False,PF,84,False
mock_400000135,mock_0149,Kawhi Jokic,1610612748,Miami Heat,22.1,False,SG,83,False
mock_400000135,mock_0239,Joel Williamson,1610612748,Miami Heat,13.6,False,C,7,False
mock_400000135,mock_0035,Damian Garland,1610612748,Miami Heat,16.3,False,PF,76,False
mock_400000135,mock_0194,Tyler Embiid,1610612748,Miami Heat,0.0,False,C,15,True
mock_400000135,mock_0188,Tyler Doncic,1610612748,Miami Heat,0.0,False,SF,21,True
mock_400000135,mock_0428,Zion Leonard,1610612745,Houston Rockets,33.6,True,C,10,False
mock_400000135,mock_0364,Devin Jokic,1610612745,Houston Rockets,42.0,True,C,41,False
mock_400000135,mock_0164,Giannis Durant,1610612745,Houston Rockets,39.7,True,PF,52,False
mock_400000135,mock_0121,Jayson Doncic,1610612745,Houston Rockets,34.4,True,PG,98,False
mock_400000135,mock_0192,Kawhi Leonard,1610612745,Houston Rockets,31.7,True,SG,9,False
mock_400000135,mock_0075,Damian Leonard,1610612745,Houston Rockets,13.6,False,PG,49,False
mock_400000135,mock_0412,Darius Williamson,1610612745,Houston Rockets,21.7,False,PF,67,False
mock_400000135,mock_0395,Luka Williamson,1610612745,Houston Rockets,17.9,False,SG,54,False
mock_400000135,mock_0203,Zion Doncic,1610612745,Houston Rockets,5.5,False,SF,31,False
mock_400000135,mock_0420,Trae Garland,1610612745,Houston Rockets,0.0,False,SF,9,True
mock_400000135,mock_0015,Joel Ingram,1610612745,Houston Rockets,0.0,False,C,46,True
mock_400000136,mock_0425,Kawhi James,1610612757,Portland Trail Blazers,41.8,True,SF,21,False
mock_400000136,mock_0315,LeBron Butler,1610612757,Portland Trail Blazers,32.6,True,SF,86,False
mock_400000136,mock_0016,Zion Antetokounmpo,1610612757,Portland Trail Blazers,31.1,True,PG,5,False
mock_400000136,mock_0141,Jimmy Butler,1610612757,Portland Trail Blazers,35.2,True,SG,65,False
mock_400000136,mock_0108,Anthony Young,1610612757,Portland Trail Blazers,37.9,True,PG,47,False
mock_400000136,mock_0301,Brandon Herro,1610612757,Portland Trail Blazers,14.3,False,PF,69,False
mock_400000136,mock_0389,Darius Harden,1610612757,Portland Trail Blazers,18.1,False,PF,45,False
mock_400000136,mock_0333,Joel Tatum,1610612757,Portland Trail Blazers,23.4,False,PG,59,False
mock_400000136,mock_0436,Brandon Irving,1610612757,Portland Trail Blazers,5.6,False,PF,96,False
mock_400000136,mock_0442,Devin Mitchell,1610612757,Portland Trail Blazers,0.0,False,PG,39,False
mock_400000136,mock_0144,Kevin Jokic,1610612757,Portland Trail Blazers,0.0,False,SF,28,True
mock_400000136,mock_0026,Stephen Tatum,1610612757,Portland Trail Blazers,0.0,False,PF,34,True
mock_400000136,mock_0181,Paul Doncic,1610612762,Utah Jazz,34.2,True,PG,60,False
mock_400000136,mock_0399,Damian Doncic,1610612762,Utah Jazz,35.9,True,SF,43,False
mock_400000136,mock_0303,Brandon Garland,1610612762,Utah Jazz,37.2,True,SF,29,False
mock_400000136,mock_0126,Paul Booker,1610612762,Utah Jazz,35.5,True,SF,55,False
mock_400000136,mock_0300,Darius Young,1610612762,Utah Jazz,31.5,True,PF,40,False
mock_400000136,mock_0380,Brandon Young,1610612762,Utah Jazz,16.4,False,SG,55,False
mock_400000136,mock_0267,Jimmy Durant,1610612762,Utah Jazz,23.7,False,SF,32,False
mock_400000136,mock_0143,Donovan Garland,1610612762,Utah Jazz,18.9,False,C,42,False
mock_400000136,mock_0295,Jayson Harden,1610612762,Utah Jazz,6.7,False,PF,12,False
mock_400000136,mock_0443,Jimmy Butler,1610612762,Utah Jazz,0.0,False,PG,7,True
mock_400000136,mock_0251,Stephen Lillard,1610612762,Utah Jazz,0.0,False,SF,76,True
mock_400000137,mock_0197,Donovan Ingram,1610612761,Toronto Raptors,36.3,True,SF,1,False
mock_400000137,mock_0178,Damian Curry,1610612761,Toronto Raptors,37.6,True,SF,48,False
mock_400000137,mock_0250,Anthony Doncic,1610612761,Toronto Raptors,33.5,True,SG,9,False
mock_400000137,mock_0046,Ja Tatum,1610612761,Toronto Raptors,32.3,True,PF,2,False
mock_400000137,mock_0185,Giannis James,1610612761,Toronto Raptors,36.6,True,C,19,False
mock_400000137,mock_0153,Nikola Harden,1610612761,Toronto Raptors,22.6,False,PF,17,False
mock_400000137,mock_0440,Kevin Irving,1610612761,Toronto Raptors,14.4,False,PF,80,False
mock_400000137,mock_0373,James Irving,1610612761,Toronto Raptors,15.3,False,PF,9,False
mock_400000137,mock_0400,Devin James,1610612761,Toronto Raptors,0.0,False,SG,18,True
mock_400000137,mock_0088,Luka Antetokounmpo,1610612761,Toronto Raptors,0.0,False,SF,30,True
mock_400000137,mock_0367,Kevin Irving,1610612753,Orlando Magic,35.5,True,PF,99,False
mock_400000137,mock_0151,Paul Jokic,1610612753,Orlando Magic,39.4,True,SG,89,False
mock_400000137,mock_0386,Kevin Durant,1610612753,Orlando Magic,35.8,True,PF,12,False
mock_400000137,mock_0279,Anthony Irving,1610612753,Orlando Magic,30.0,True,SF,65,False
mock_400000137,mock_0008,Nikola Butler,1610612753,Orlando Magic,33.6,True,C,35,False
mock_400000137,mock_0104,Paul Doncic,1610612753,Orlando Magic,16.9,False,PG,0,False
mock_400000137,mock_0154,Jimmy Garland,1610612753,Orlando Magic,13.0,False,C,71,False
mock_400000137,mock_0422,Jimmy Durant,1610612753,Orlando Magic,17.2,False,SF,73,False
mock_400000137,mock_0281,Kyrie Jokic,1610612753,Orlando Magic,15.9,False,PF,70,False
mock_400000137,mock_0037,Jimmy Mitchell,1610612753,Orlando Magic,0.0,False,SF,70,True
mock_400000137,mock_0167,Zion Herro,1610612753,Orlando Magic,0.0,False,PG,97,True
mock_400000138,mock_0428,Zion Leonard,1610612745,Houston Rockets,34.7,True,C,10,False
mock_400000138,mock_0115,Paul James,1610612745,Houston Rockets,34.3,True,SG,94,False
mock_400000138,mock_0426,Ja Butler,1610612745,Houston Rockets,39.7,True,SF,11,False
mock_400000138,mock_0051,Kyrie Young,1610612745,Houston Rockets,33.7,True,SG,33,False
mock_400000138,mock_0121,Jayson Doncic,1610612745,Houston Rockets,34.9,True,PG,98,False
mock_400000138,mock_0412,Darius Williamson,1610612745,Houston Rockets,18.0,False,PF,67,False
mock_400000138,mock_0420,Trae Garland,1610612745,Houston Rockets,15.5,False,SF,9,False
mock_400000138,mock_0298,Kyrie Doncic,1610612745,Houston Rockets,17.7,False,SF,79,False
mock_400000138,mock_0015,Joel Ingram,1610612745,Houston Rockets,0.0,False,C,46,True
mock_400000138,mock_0395,Luka Williamson,1610612745,Houston Rockets,0.0,False,SG,54,True
mock_400000138,mock_0256,Stephen George,1610612746,LA Clippers,34.9,True,SF,77,False
mock_400000138,mock_0063,Kyrie Jokic,1610612746,LA Clippers,34.9,True,PF,52,False
mock_400000138,mock_0033,Donovan Irving,1610612746,LA Clippers,32.0,True,PG,96,False
mock_400000138,mock_0404,Jimmy Tatum,1610612746,LA Clippers,33.5,True,SG,47,False
mock_400000138,mock_0025,Darius Tatum,1610612746,LA Clippers,36.3,True,PG,29,False
mock_400000138,mock_0009,LeBron Lillard,1610612746,LA Clippers,17.3,False,PF,43,False
mock_400000138,mock_0235,Nikola Harden,1610612746,LA Clippers,18.6,False,C,97,False
mock_400000138,mock_0272,Jimmy Curry,1610612746,LA Clippers,18.6,False,SG,34,False
mock_400000138,mock_0124,James Doncic,1610612746,LA Clippers,14.0,False,SG,74,False
mock_400000138,mock_0155,Ja Tatum,1610612746,LA Clippers,0.0,False,PF,78,False
mock_400000138,mock_0328,Jimmy Curry,1610612746,LA Clippers,0.0,False,C,46,True
mock_400000138,mock_0220,Nikola Harden,1610612746,LA Clippers,0.0,False,SG,40,True
mock_400000139,mock_0248,Zion Garland,1610612756,Phoenix Suns,35.5,True,SG,54,False
mock_400000139,mock_0391,Ja Embiid,1610612756,Phoenix Suns,32.4,True,SF,13,False
mock_400000139,mock_0316,Trae Lillard,1610612756,Phoenix Suns,31.2,True,PG,56,False
mock_400000139,mock_0402,Anthony Ingram,1610612756,Phoenix Suns,37.4,True,PG,11,False
mock_400000139,mock_0283,Donovan Davis,1610612756,Phoenix Suns,36.6,True,PG,35,False
mock_400000139,mock_0036,Kevin Leonard,1610612756,Phoenix Suns,20.7,False,PF,76,False
mock_400000139,mock_0004,Zion George,1610612756,Phoenix Suns,21.0,False,PG,3,False
mock_400000139,mock_0290,Nikola Williamson,1610612756,Phoenix Suns,17.0,False,PF,29,False
mock_400000139,mock_0319,Joel Antetokounmpo,1610612756,Phoenix Suns,8.3,False,PF,61,False
mock_400000139,mock_0218,Trae Tatum,1610612756,Phoenix Suns,0.0,False,SF,89,True
mock_400000139,mock_0341,Ja Young,1610612756,Phoenix Suns,0.0,False,SF,78,True
